name,type,required,status,values,category_ids
"Model",dropdown,1,1,"D-344|D-350|D-352|D-354|D-380|D-400|D-430|D-450|D-460|D-500|D-550|D-600|D-700|D-705|D-750|D-800|D-850|D-900|D-950|D-1000|N-700|N-800|N-850|N-900|N-950|N-1000|N-1100|N-1200|N-1300|N-1400|NR-700|NR-800|NR-900|NR-1000|T-350|T-400|T-450|T-500|T-550|T-600|T-700|T-800|OM 90|OM 150|OM 170|OM 190|OM 260|AS 90|CM 90|TL 17|TL 20|TL 21|TL 25|TL 26","1467"
"Model",dropdown,1,1,"A600|A700|A900|A1100|A1300|A1600|A1800|A1900|A2000|A2100|A2300|A2500|A2600|A2700|A2800|CF 65|CF 75|CF 85|CF 220|CF 250|CF 290|CF 330|CF 370|CF 410|CF 450|CF 480|CF Electric|FA 45|FA 55|FA 65|FA 75|FA 85|FA 105|FA 115|FF 230|FF 270|FF 310|FF 350|FF 400|LF 45|LF 55|LF 150|LF 180|LF 210|LF 220|LF 230|LF 250|LF 260|LF 280|LF 290|LF 310|LF 320|LF Electric|New CF|New CF Electric|New LF|New LF Electric|New XF|New XF Electric|XB|XB Electric|XD|XD Electric|XF 95|XF 105|XF 106|XF 440|XF 450|XF 480|XF 510|XF 530|XG|XG 450|XG 480|XG 530|XG+|XG+ 450|XG+ 480|XG+ 530|XG+ Electric","1468"
"Model",dropdown,1,1,"Type ID|Type IE|Type IK|Type IL|Type IM|Type IN|Type IP|Type IR|Type IS|Type IT|Type IU|Type ID Lorry|Type IE Lorry|Classic Lorry|Model 10|Model 12|Model 14|Model 16|Model 18|Model 20|De Dion-Bouton Delivery|De Dion-Bouton Truck|De Dion-Bouton Omnibus","1469"
"Model",dropdown,1,1,"Model 201|Model 202|Model 205|Model 206|Model 207|Model 208|Model 209|Model 210|Model 211|Model 212|Model 303|Model 400|Model 401|Model 402|Model 403|Model 500|Model 501|Model 502|Model 503|Model 509|Model 510|Model 511|Model 512|Model 600|Model 601|Model 602|Model 603|Model 609|Model 610|Model 611|Model 612|Model 614|Model 620|Model 700|Model 701|Model 702|Model 703|Model 710|Model 711|Model 712|Model 850|Model 980|Texaco Tanker|Hercules|Giant|Tractor","1470"
"Model",dropdown,1,1,"Model 5|Model 7|Model 8|Model 9|Model 10|Model 11|Model 12|Model 13|Model 14|Model 15|Model 16|Model 17|Model 18|Model 19|Model 20|Model 21|Model 22|Model 23|Model 24|Model 25|Milk Truck|Standard Delivery|Express Delivery|Heavy Duty|Panel Truck|Pickup|Stake Body|Tanker|Divco C|Divco D|Divco F|Divco G|Divco H|Divco M|Divco P|Divco R|Divco S|Divco T|Divco U","1471"
"Model",dropdown,1,1,"Ram 1500|Ram 1500 Classic|Ram 2500|Ram 3500|Ram 4500|Ram 5500|Ram Chassis Cab|Ram ProMaster|Ram ProMaster 1500|Ram ProMaster 2500|Ram ProMaster 3500|Ram ProMaster City|Ram Van|Ram Wagon|D100|D150|D200|D250|D300|D350|D400|D450|D500|D600|D700|D800|W100|W150|W200|W250|W300|W350|W400|W450|W500|Dakota|Power Wagon|Power Giant|Power Ram|Tradesman|REV|Ram TRX","1472"
"Model",dropdown,1,1,"Balong|Balong T5|Balong T7|Captain|Captain E|Dolly|Chenglong|Chenglong H5|Chenglong H7|Chenglong M3|Chenglong M5|Duolika|Duolika D6|Duolika D7|Duolika D9|Duolika D12|Duolika K6|Duolika Q6|Tianlong|Tianlong KL|Tianlong KR|Tianlong KX|Tianlong VL|Tianjin|Tianjin KR|Tianjin VR|D-Series|D5|D6|D7|D9|D12|D17|D20|D30|DFM|DFSK|Fengxing|Furuika|Kaipute|Kaipute E6|Kaipute F6|Rich|Rich6|Xiaokang|DFAC T-King","1473"
"Model",dropdown,1,1,"Pro 2000|Pro 3000|Pro 4000|Pro 5000|Pro 6000|Pro 7000|Pro 8000|Skyline|Terra|Aeria|Commander|Combi|Condor|EFX|Eliminator|FBC|KW|LA|Leaguer|Leaguer 2|Leaguer 3|Leaguer 4|Marauder|Model 80|Model 85|Model 90|Model 95|Model 100|Patriot|Patriot II|Patriot Thunder|Platinum|RBE|Reliant|Renown|RM|Saulsbury|Sentry|SMEAL|SS|SSB|Standard|TE|TFCW|TL|Trident|TS","1474"
"Model",dropdown,1,1,"Model A|Model B|Model C|Model D|Model E|Model F|Model FH|Model K|Model M|Model S|Model T|Model AT|Model BT|Model FT|Model MT|Model ST|Dia|FDR|FS|LT|LTL|LTS|R|RS|ST","1476"
"Model",dropdown,1,1,"CA10|CA30|CA141|CA142|CA151|Jiefang|Jiefang J4|Jiefang J5|Jiefang J5P|Jiefang J6|Jiefang J6F|Jiefang J6L|Jiefang J6M|Jiefang J6P|Jiefang J7|Jiefang JH6|Tiger|Tiger-V|Tiger-V H|Blue Ship|FAW Dragon|FAW Dragon V|FAW Jie Fang|FAW Oley|FAW Xindawei|FAW Xindai|XindaiWei","1475"
"Model",dropdown,1,1,"Ducato|Ducato L1|Ducato L2|Ducato L3|Ducato L4|Ducato Maxi|Ducato Chassis|Ducato Panorama|e-Ducato|Doblò|Doblò Cargo|Doblò Cargo Maxi|e-Doblò|Fiorino|Fiorino Cargo|Fiorino Combi|Fiorino Qubo|e-Fiorino|Scudo|Scudo L1|Scudo L2|e-Scudo|Talento|Talento L1|Talento L2|Talento Panorama|Fullback|Fullback Cross|Strada|Strada Adventure|Strada Hard Working|Strada Endurance|Strada Freedom|Strada Ranch|Strada Trekking|Strada Volcano|Strada Working|238|238E|238T|241|241E|241T|242|242E|242T|244|244E|244T|Campagnola|Fiat 615|Fiat 616|Fiat 618|Fiat 619|Fiat 625|Fiat 642|Fiat 643|Fiat 650|Fiat 662|Fiat 670|Fiat 680|Fiat 682|Fiat 684|Fiat 690|Fiat 691|Fiat OM40|Fiat OM50|Fiat OM55|Fiat OM60|Fiat OM65|Fiat OM70|Fiat OM100|Fiat OM150|Fiat OM170|Fiat OM190","1477"
"Model",dropdown,1,1,"Alpha|Alpha 2000|Alpha 3000|Alpha Deluxe|Alpha Spotter|Alpha Superior|S-2000|S-3000|S-2500|S2|S3|4000|4000 FF|4000 TDA|4300|4400|4400 FF|4400 TDA|4700|Haulmaster|Firemaster|Pumper|Tanker|Aerial|Rescue|Wildland|S-Series|T-Series|Z-Series","1479"
"Model",dropdown,1,1,"Cargo|Cargo 815|Cargo 816|Cargo 1016|Cargo 1116|Cargo 1119|Cargo 1416|Cargo 1419|Cargo 1516|Cargo 1519|Cargo 1616|Cargo 1619|Cargo 1722|Cargo 1816|Cargo 1819|Cargo 1826|Cargo 1833|Cargo 1926|Cargo 1932|Cargo 1933|Cargo 2033|Cargo 2042|Cargo 2526|Cargo 2533|Cargo 2626|Cargo 2628|Cargo 2633|Cargo 3126|Cargo 3128|Cargo 3133|Cargo 3542|Cargo 4133|Cargo 4142|Courier|E-Transit|E-Transit Custom|F-Max|F-Max 420|F-Max 450|F-Max 480|F-Max 500|F-Max 530|Ranger|Ranger Wildtrak|Ranger Raptor|Ranger XL|Ranger XLS|Ranger XLT|Transit|Transit L1|Transit L2|Transit L3|Transit L4|Transit Jumbo|Transit Connect|Transit Connect L1|Transit Connect L2|Transit Courier|Transit Custom|Transit Custom L1|Transit Custom L2|Transit Custom PHEV|Tourneo|Tourneo Connect|Tourneo Custom|1826|1832|1833|1842|1843|1848|2533|2626|2633|3126|3128|3133|3226|3233|3532|3533|3542|4023|4133|4142|4232|4233|4236|4242|4243|4532|4533|4542|4543|6532|6533","1478"
"Model",dropdown,1,1,"Aumark|Aumark BJ|Aumark S|Auman|Auman EST|Auman ETX|Auman GTL|Auman GTL Super|Auman TX|Conquerer|Daimler|EST|EST-A|EST Super|ETX|ETX H5|GTL|MP-X|Ollin|Ollin BJ|Rowor|TM|Tunland|Tunland E|Tunland G|Tunland G7|Tunland G9|Tunland P|View|View C2|View CS2|View V5|View V5L|View VS1|View VX|H3|M4","1480"
"Model",dropdown,1,1,"Argosy|Business Class M2|Business Class M2 106|Business Class M2 106 Plus|Business Class M2 112|Business Class M2 112 Plus|Cascadia|Cascadia DD13|Cascadia DD15|Cascadia DD16|Cascadia Evolution|Cascadia 113|Cascadia 116|Cascadia 125|Cascadia 126|Cascadia 126 Day Cab|Cascadia 126 Sleeper|Century Class|Century Class S/T|Century Class CST120|Classic|Classic XL|Classic XL 132|Classic XL DD60|Classic FLD120|Columbia|Columbia CL120|Condor|Coronado|Coronado 122|Coronado 132|Coronado 122SD|Coronado SD|Coronado Glider|Custom Chassis|eCascadia|eM2|FL50|FL60|FL70|FL80|FL106|FL112|FLA|FLB|FLC|FLC 112|FLD|FLD 112|FLD 120|FLT|M2 100|M2 106|M2 106 Plus|M2 112|M2 112 Plus|M2 Business Class|P4XL|S2G|S2RV|SD 122|SD 122SD|Sprinter|Sportchassis M2|XB|XC|108SD|114SD|122SD","1481"
"Model",dropdown,1,1,"FAP 1118|FAP 1213|FAP 1314|FAP 1414|FAP 1417|FAP 1614|FAP 1616|FAP 1617|FAP 1620|FAP 1621|FAP 1622|FAP 1626|FAP 1814|FAP 1816|FAP 1817|FAP 1818|FAP 1821|FAP 1822|FAP 1826|FAP 1921|FAP 1922|FAP 1926|FAP 2024|FAP 2026|FAP 2126|FAP 2226|FAP 2228|FAP 2628|FAP 2630|FAP 2636|FAP 3240|TAM 75|TAM 80|TAM 110|TAM 130|TAM 150|TAM 170|TAM 190|TAM 260|TAM 365|Zastava 640|Zastava 642|Zastava 645|Zastava 650|Zastava 665|Zastava 670|Zastava 680|Zastava 690|Zastava 710|Zastava 720|Zastava 740|Zastava 750|Zastava 800|Zastava Riva|Zastava Rival|Zastava Riva Van|IMV Novara|IMV Torino|IMV Roma|IMV Milano|IMV Fiat|Unesi model po želji","1483"
"Model",dropdown,1,1,"Atlantis 34|Atlantis 43|Atlantis 45|Atlantis 50|Atlantis 51|Atlantis 53|Magellano 43|Magellano 50|Magellano 53|Magellano 66|Magellano 76|Flybridge 42|Flybridge 50|Flybridge 53|Flybridge 55|Flybridge 60|Flybridge 66|Flybridge 68|Flybridge 72|Flybridge 78|Flybridge 80|Flybridge 95|S6|S7|S8|S10|Verve 40|Verve 42|Verve 47|Grande 25M|Grande 27M|Grande 30M|Grande 32M|Grande 35M|Grande Trideck|Azimut 43|Azimut 46|Azimut 50|Azimut 53|Azimut 55|Azimut 60|Azimut 62|Azimut 66|Azimut 68|Azimut 72|Azimut 78|Azimut 80|Azimut 86|Azimut 98|Seadeck 6|Seadeck 7","1489"
"Model",dropdown,1,1,"160|170|175 Bowrider|185 Bowrider|195|205|215|225|245|255|285|Caldera|Capri 16|Capri 17|Capri 18|Capri 19|Capri 21|Capri 212|Ciera 22|Ciera 25|Ciera 290|Ciera 30|Cruiser|Cuddy Cabin|DX2000|DX2050|DX2250|Element|Element CC|Element E16|Element E18|Element E21|Element F17|Element F19|Element F21|Element M17|Element XL|Trophy 17|Trophy 18|Trophy 19|Trophy 20|Trophy 22|Trophy T20 CX|VR4|VR5|VR6|VR8|Sport 19|Sport 21|Sundeck 170|Sundeck 200|Sundeck 220|Sundeck 240|Sunbridge 245|Sunbridge 275|Sunbridge 310","1491"
"Model",dropdown,1,1,"Antares 6|Antares 7|Antares 8|Antares 9|Antares 10|Antares 11|Antares 12|Barracuda 6|Barracuda 7|Barracuda 8|Barracuda 9|Barracuda 27|First 14|First 18|First 24|First 27|First 27 SE|First 30|First 34|First 36|First 44|First 53|Flyer 5.5|Flyer 6|Flyer 6.6|Flyer 7|Flyer 8|Flyer 9|Flyer 10|Gran Turismo 32|Gran Turismo 36|Gran Turismo 40|Gran Turismo 41|Gran Turismo 45|Gran Turismo 50|Monte Carlo 5|Monte Carlo 6|Monte Carlo 52|Monte Carlo 65|Monte Carlo 70|Monte Carlo 76|Oceanis 30.1|Oceanis 34.1|Oceanis 37.1|Oceanis 38.1|Oceanis 40.1|Oceanis 41.1|Oceanis 43|Oceanis 46.1|Oceanis 48|Oceanis 51.1|Oceanis 54|Oceanis 55.1|Oceanis 60|Oceanis Yacht 54|Oceanis Yacht 60|Oceanis Yacht 62|Sense 43|Sense 46|Sense 51|Sense 55|Sense 57|Swift Trawler 30|Swift Trawler 34|Swift Trawler 35|Swift Trawler 41|Swift Trawler 44|Swift Trawler 47|Swift Trawler 48","1492"
"Model",dropdown,1,1,"Bowrider 170|Bowrider 180|Bowrider 190|Bowrider 200|Bowrider 210|Bowrider 220|Bowrider 230|Bowrider 250|Bowrider 270|E-17|E-18|E-21|E-23|OSX 190|OSX 210|OSX 230|OSX 250|OSX 280|Signature 220|Signature 230|Signature 250|Signature 270|Signature 280|SSI 220|SSI 230|SSI 250|SSI 270|SSI 280|SSX 210|SSX 230|SSX 250|SSX 255|SSX 270|SSX 280|SSX 290|SSX 311|SunCoast 230|SunCoast 250|SunCoast 270|Sunesta 190|Sunesta 200|Sunesta 210|Sunesta 230|Sunesta 250|Sunesta 270|Surf Series 211|Surf Series 231|Surf Series 251|Surf Series 22|Surf Series 24|VTX 190|VTX 210|VTX 230|VTX 250","1494"
"Model",dropdown,1,1,"A22|A23|A24|A26|AR190|AR195|AR210|AR230|AR240|AR250|CS21|CS22|CS23|E170|R3|R5|R6|R8|RC22|RC23|RX21|SC16|SC18|SC19|SC21|SC23|SC25|Surf Series 21|Surf Series 22|Surf Series 23|Surf Series 24|Wake Series 21|Wake Series 22|Wake Series 23|Wake Series 24","1493"
"Model",dropdown,1,1,"Custom Line 97|Custom Line 106|Custom Line 120|Custom Line Navetta 30|Custom Line Navetta 33|Custom Line Navetta 37|Custom Line Navetta 42|Custom Line Navetta 50|Ferretti 450|Ferretti 460|Ferretti 500|Ferretti 550|Ferretti 580|Ferretti 590|Ferretti 630|Ferretti 670|Ferretti 690|Ferretti 720|Ferretti 780|Ferretti 850|Ferretti 860|Ferretti 920|Ferretti 1000|Ferretti Infynito 80|Ferretti Infynito 90|Itama 45|Itama 62|Itama 75|Riva Aquariva Super|Riva Aquariva 33|Riva Ariston|Riva Bahamas|Riva Corsaro|Riva Dolceriva|Riva Eden|Riva El-Iseo|Riva Folgore|Riva Iseo|Riva Mythos|Riva Perseo|Riva Privee|Riva Ribelle|Riva Rivale|Riva Tecnorib|Riva Yacht 110 Dolcevita|Riva Yacht 88 Florida|Riva Yacht 90 Argo|Wally WHY200|Wally 101|Wally 118|Wally 48|Wally 50|Wally 60|Wally 80","1495"
"Model",dropdown,1,1,"Cap Camarat 5.5|Cap Camarat 6.5|Cap Camarat 7.5|Cap Camarat 8.5|Cap Camarat 9.0|Cap Camarat 10.5|Cap Camarat 12.5|DB 37|DB 43|DB 60|Leader 7.5|Leader 9.0|Leader 10.5|Leader 12.5|Leader 36|Leader 40|Leader 46|Merry Fisher 605|Merry Fisher 695|Merry Fisher 795|Merry Fisher 855|Merry Fisher 895|Merry Fisher 1095|Merry Fisher 1295|NC 33|NC 37|NC 795|NC 895|NC 1095|Sun Fast 20|Sun Fast 3200|Sun Fast 3300|Sun Fast 3600|Sun Odyssey 319|Sun Odyssey 349|Sun Odyssey 380|Sun Odyssey 389|Sun Odyssey 410|Sun Odyssey 419|Sun Odyssey 440|Sun Odyssey 449|Sun Odyssey 469|Sun Odyssey 490|Sun Odyssey 519|Jeanneau 54|Jeanneau 55|Jeanneau 58|Jeanneau 60|Jeanneau 64|Jeanneau 65|Yachts 55|Yachts 60|Yachts 65|Velocé 38|Velocé 50","1496"
"Model",dropdown,1,1,"G21|G23|G25|G450|iRide|LSV 21|LSV 23|LSV 25|M220|M240|M260|MXZ20|MXZ22|MXZ24|NXT20|NXT22|NXT24|Response LXR|Response TXi|Wakesetter 20|Wakesetter 21|Wakesetter 22|Wakesetter 23|Wakesetter 24|Wakesetter 25|Wakesetter VLX|Wakesetter 21 LX|Wakesetter 21 VLX|Wakesetter 22 MXZ|Wakesetter 23 LSV|Wakesetter 24 MXZ|Wakesetter 25 LSV","1497"
"Model",dropdown,1,1,"NXT20|NXT21|NXT22|NXT23|NXT24|NXT25|ProStar|Supra SA|Supra SL|Supra SR|Supra SE|Star Series S211|Star Series S220|Star Series S224|Star Series S238|X Series X2|X Series X10|X Series X20|X Series X22|X Series X23|X Series X24|X Series X26|X Series X30|X Series X44|XStar|XT20|XT21|XT22|XT23|XT24|XT25","1498"
"Model",dropdown,1,1,"2.5 FourStroke|3.5 FourStroke|4 FourStroke|5 FourStroke|6 FourStroke|8 FourStroke|9.9 FourStroke|15 FourStroke|20 FourStroke|25 FourStroke|30 FourStroke|40 FourStroke|50 FourStroke|60 FourStroke|75 FourStroke|80 FourStroke|90 FourStroke|100 FourStroke|115 FourStroke|150 FourStroke|175 FourStroke|200 FourStroke|225 FourStroke|250 FourStroke|300 FourStroke|350 FourStroke|400 FourStroke|450 FourStroke|500 FourStroke|600 FourStroke|Avator 7.5e|Avator 20e|Avator 35e|Avator 75e|Jet 25|Jet 80|Jet 200|Jet 240|Mercruiser 3.0L|Mercruiser 4.3L|Mercruiser 4.5L|Mercruiser 6.2L|Mercruiser 8.2L|Mercruiser Diesel 3.0L|Mercruiser Diesel 4.2L|Mercruiser Diesel 6.7L|OptiMax 75|OptiMax 90|OptiMax 115|OptiMax 150|OptiMax 175|OptiMax 200|OptiMax 225|OptiMax 250|OptiMax 300|Pro XS 75|Pro XS 115|Pro XS 150|Pro XS 175|Pro XS 200|Pro XS 225|Pro XS 250|Pro XS 300|SeaPro 15|SeaPro 20|SeaPro 25|SeaPro 30|SeaPro 40|SeaPro 60|SeaPro 75|SeaPro 100|SeaPro 115|SeaPro 150|SeaPro 200|SeaPro 250|SeaPro 300|Verado 135|Verado 150|Verado 175|Verado 200|Verado 225|Verado 250|Verado 300|Verado 350|Verado 400|Verado 450|Verado 500|Verado 600","1499"
"Model",dropdown,1,1,"Bavaria C38|Bavaria C42|Bavaria C45|Bavaria C50|Bavaria C57|Bavaria Cruiser 33|Bavaria Cruiser 34|Bavaria Cruiser 36|Bavaria Cruiser 37|Bavaria Cruiser 41|Bavaria Cruiser 42|Bavaria Cruiser 45|Bavaria Cruiser 46|Bavaria Cruiser 51|Bavaria R40|Bavaria R55|Bavaria SR33|Bavaria SR36|Bavaria SR41|Bavaria Vida 33|Chris-Craft Calypso 26|Chris-Craft Calypso 30|Chris-Craft Calypso 35|Chris-Craft Catalina 23|Chris-Craft Catalina 27|Chris-Craft Catalina 30|Chris-Craft Catalina 34|Chris-Craft Commander 44|Chris-Craft Corsair 27|Chris-Craft Corsair 32|Chris-Craft Corsair 34|Chris-Craft Cuttyhunk 30|Chris-Craft GT28|Chris-Craft Launch 23|Chris-Craft Launch 25|Chris-Craft Launch 27|Chris-Craft Launch 28|Chris-Craft Launch 31|Chris-Craft Launch 35|Cranchi A46|Cranchi A54|Cranchi E26|Cranchi E30|Cranchi E52S|Cranchi E56F|Cranchi Endurance 27|Cranchi Endurance 30|Cranchi Endurance 33|Cranchi M44|Cranchi Settantotto|Cranchi Sixty6|Cranchi Sixty7|Cranchi T36|Cranchi T43|Cranchi T55|Cranchi Yachtmaster 56|Cranchi Z35|Elan E3|Elan E4|Elan E5|Elan E6|Elan GT5|Elan GT6|Elan Impression 40|Elan Impression 43|Elan Impression 45|Elan Impression 50|Galeon 305|Galeon 325|Galeon 335|Galeon 365|Galeon 375|Galeon 400|Galeon 405|Galeon 420|Galeon 425|Galeon 430|Galeon 440|Galeon 460|Galeon 470|Galeon 500|Galeon 510|Galeon 560|Galeon 640|Galeon 680|Galeon 700|Grand G340|Grand G380|Grand G420|Grand G480|Grand G500|Grand G580|Grand G650|Grand G750|Grand G850|Grand Golden Line G340|Grand Golden Line G420|Grand Golden Line G500|Grand Golden Line G580|Grand Golden Line G650|Grand Silver Line S330|Grand Silver Line S370|Grand Silver Line S420|Grand Silver Line S470|Grand Silver Line S520|Hanse 315|Hanse 348|Hanse 388|Hanse 418|Hanse 458|Hanse 460|Hanse 508|Hanse 510|Hanse 548|Hanse 590|Hanse 675|Quicksilver 455|Quicksilver 505|Quicksilver 555|Quicksilver 605|Quicksilver 675|Quicksilver 755|Quicksilver 805|Quicksilver 875|Quicksilver Active 470|Quicksilver Active 505|Quicksilver Active 555|Quicksilver Active 605|Quicksilver Active 675|Quicksilver Active 755|Quicksilver Active 805|Quicksilver Active 875|Quicksilver Activ 905|Quicksilver Captur 555|Quicksilver Captur 605|Quicksilver Captur 675|Quicksilver Captur 755|Quicksilver Captur 805|Quicksilver Captur 905|Riva 33 Aquariva|Riva 38 Rivamare|Riva 44 Rivamare|Riva 48 Dolceriva|Riva 50 Rivale|Riva 56 Rivale|Riva 63 Virtus|Riva 66 Ribelle|Riva 68 Diable|Riva 76 Bahamas|Riva 82 Diva|Riva 88 Folgore|Riva 90 Argo|Riva 102 Corsaro|Riva 110 Dolcevita|Riva 130 Bellissima|Zodiac Bombard|Zodiac Cadet|Zodiac Classic|Zodiac Explorer|Zodiac Medline|Zodiac Medline Neo|Zodiac Mini Open|Zodiac N-ZO|Zodiac Open|Zodiac Pro|Zodiac Pro Classic|Zodiac Pro Open|Zodiac Pro Touring|Zodiac Sea Hawk|Zodiac Yachtline|Unesi model po želji","1507"
"Model",dropdown,1,1,"Pershing 5X|Pershing 6X|Pershing 7X|Pershing 8X|Pershing 9X|Pershing GTX80|Pershing GTX106|Pershing GTX116|Pershing 140|Pershing 24 TT|Pershing 50|Pershing 52|Pershing 54|Pershing 56|Pershing 58|Pershing 62|Pershing 64|Pershing 70|Pershing 72|Pershing 74|Pershing 76|Pershing 80|Pershing 82|Pershing 88|Pershing 90|Pershing 92|Pershing 94|Pershing 108|Pershing 115","1500"
"Model",dropdown,1,1,"F35|F40|F43|F45|F49|F50|F55|F58|F62|F65|F68|F70|F75|F78|F85|R35|R41|S62|S65|S66|S72|S78|S80|V40|V45|V48|V50|V52|V55|V58|V60|V62|V65|V68|V70|V72|V74|V78|V85|V95|X80|X95|Y72|Y75|Y78|Y80|Y85|Y90|Y95|Princess 40|Princess 45|Princess 50|Princess 52|Princess 55|Princess 60|Princess 62|Princess 65|Princess 68|Princess 70|Princess 72|Princess 75|Princess 78|Princess 82|Princess 85|Princess 88|Princess 95|Princess 98|Princess M Class 30M|Princess M Class 35M|Princess M Class 40M","1501"
"Model",dropdown,1,1,"192 Cuddy|202 Explorer|205 Sport|210 Cuddy|210 Fisherman|212 Sport|220 Sundeck|222 Sundeck|230 Cuddy|230 Sundeck|232 Sundeck|232 Explorer|238 Sundeck|240 Sundeck|242 Sport|250 Sundeck|252 Sport|260 Sundeck|262 Sport|270 Sundeck|27 Express|280 Sundeck|28 Cuddy|28 Express|29 Sundeck|30 Express|32 Express|35 Express|Bowrider 190|Bowrider 205|Bowrider 210|Bowrider 220|Bowrider 230|Bowrider 240|Bowrider 250|Bowrider 260|Bowrider 270|Bowrider 280|Cuddy 210|Cuddy 230|Cuddy 260|Cuddy 28|Deck Boat 220|Deck Boat 240|Express Cruiser 26|Express Cruiser 28|Express Cruiser 30|Express Cruiser 32|Express Cruiser 35|Fisherman 210|Fisherman 230|Fisherman 250|LS2|LS4|LS6|Sport Yacht 35|Sport Yacht 40|Sport Yacht 45","1502"
"Model",dropdown,1,1,"Bow Rider 250|Bow Rider 270|Bow Rider 290|Bow Rider 310|Bow Rider 330|Bow Rider 350|Overnighter 210|Overnighter 230|Pachanga 22|Pachanga 27|SDX 250|SDX 270|SDX 290|SLX 230|SLX 250|SLX 260|SLX 280|SLX 310|SLX 350|SLX 400|SLX-R 350|SLX-R 400|SPX 190|SPX 210|SPX 230|SPX 250|Sundancer 280|Sundancer 290|Sundancer 310|Sundancer 320|Sundancer 350|Sundancer 370|Sundancer 400|Sundancer 460|Sundancer 510|Sundancer 550|Sundancer 580|Sundancer 590|Sundancer 620|Sundancer 650|Sundancer 680|Sundancer 750|Sun Sport 250|Sun Sport 280|Sun Sport 310|Sun Sport 350|Sun Sport 380|Sun Sport 400|Weekender 250|Weekender 270|Weekender 290","1503"
"Model",dropdown,1,1,"37 Yacht|42 Yacht|47 Yacht|50 Yacht|55 Yacht|60 Yacht|65 Sport Yacht|68 Sport Yacht|74 Sport Yacht|76 Yacht|82 Yacht|86 Yacht|87 Yacht|88 Yacht|90 Ocean|92 Sport|100 Yacht|105 Yacht|108 Predator|111 Yacht|116 Yacht|120 Yacht|131 Yacht|155 Yacht|161 Yacht|Apache 45|Hawk 38|Hawk 43|Hawk 48|Manhattan 52|Manhattan 55|Manhattan 60|Manhattan 65|Manhattan 66|Manhattan 68|Portofino 32|Portofino 35|Portofino 40|Portofino 46|Portofino 48|Portofino 53|Predator 50|Predator 55|Predator 57|Predator 60|Predator 68|Predator 74|Predator 75|Predator 77|Predator 82|Predator 88|Predator 92|Predator 95|Predator 108|San Remo 35|San Remo 40|San Remo 45|San Remo 485|San Remo 52|Superhawk 34|Superhawk 38|Superhawk 43|Superhawk 48|Superhawk 50|Superhawk 55","1504"
"Model",dropdown,1,1,"D1-12|D1-13|D1-20|D1-30|D2-40|D2-50|D2-55|D2-60|D2-75|D3-110|D3-130|D3-150|D3-170|D3-200|D3-220|D4-180|D4-225|D4-260|D4-270|D4-300|D4-320|D5-215|D5-350|D6-280|D6-310|D6-330|D6-340|D6-350|D6-370|D6-380|D6-400|D6-435|D6-440|D8-510|D8-550|D8-600|D11-625|D11-670|D11-725|D11-775|D13-800|D13-850|D13-900|D13-925|D13-1000|D16-MH|IPS350|IPS400|IPS450|IPS500|IPS550|IPS600|IPS650|IPS700|IPS750|IPS800|IPS950|IPS1050|IPS1200|IPS1350|Aquamatic DuoProp|Aquamatic SX-A|Aquamatic DPS-A|Aquamatic DPS-B|V6-200|V6-220|V6-225|V6-240|V6-280|V6-300|V8-270|V8-300|V8-320|V8-350|V8-380|V8-430|V10-400|V12-650|Forward Drive|Penta 2.3|Penta 3.0|Penta 4.3|Penta 5.0|Penta 5.7|Penta 8.1|Ocean X (Elektro)","1505"
"Model",dropdown,1,1,"F2|F2.5|F4|F5|F6|F8|F9.9|F15|F20|F25|F30|F40|F50|F60|F70|F75|F80|F90|F100|F115|F130|F150|F175|F200|F225|F250|F300|F350|F425|VMAX SHO 115|VMAX SHO 150|VMAX SHO 175|VMAX SHO 200|VMAX SHO 225|VMAX SHO 250|VMAX SHO 90|XF250|XF300|XF350|XF375|XF425|XTO V8 425|XTO V8 450|LF115|LF150|LF200|LF250|LF300|LF350|LXF350|LXF425|EX Sport|EX Deluxe|EX Limited|EXR|FX Cruiser HO|FX Cruiser SVHO|FX HO|FX Limited SVHO|FX SVHO|GP1800|GP1800R|SuperJet|VX|VX Cruiser|VX Cruiser HO|VX Deluxe|VX HO|VX Limited|WaveRunner EX|WaveRunner FX|WaveRunner GP|WaveRunner VX|WaveRunner EXR","1506"
"Model",dropdown,1,1,"Adora|Action|Altea|Alpina|Aviva|Astella|Matrix|Coral|Sonic|Twin|Sun Living|Optima|Unica|Forma","3519"
"Model",dropdown,1,1,"De Luxe|Excellent|Prestige|Premium|Ontour|Landhaus|Vantana|Siesta|Optima|Classic|Exclusive|Elegance","3534"
"Model",dropdown,1,1,"Sport|Südwind|StarClass|Desire|Travelino|Boxstar|Boxlife|Sky TI|Sky Traveller|Live TI|Azur|Eurostar|Blueline","3537"
"Model",dropdown,1,1,"Rossini|Da Vinci|Puccini|Vivaldi|Cellini|Paganini|Comtesse|Jeunesse|Baronesse|Diadem","3551"
"Model",dropdown,1,1,"Sassino|Style|Musica|Maestro|Element|Cruiser|Tourer|Grand Explorer|Dominant|Lord|Ambassador","3539"
"Model",dropdown,1,1,"Beduin|Camper|Nomad|c'go|c'joy|Globebus|Trend|Pulse|Esprit|Alpa|New Line|Rally","3527"
